OBJECTID,OSHPD_ID,FACILITY_NAME,LICENSE_NUM,FACILITY_LEVEL_DESC,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,COUNTY_CODE,COUNTY_NAME,ER_SERVICE_LEVEL_DESC,TOTAL_NUMBER_BEDS,FACILITY_STATUS_DESC,FACILITY_STATUS_DATE,LICENSE_TYPE_DESC,LICENSE_CATEGORY_DESC,LATITUDE,LONGITUDE,x,y
478,406304336,SEA CREST HOME HEALTH,60000878,Parent Facility,3187 Red Hill Ave,Costa Mesa,92626,30,Orange,Not Applicable,,Open,11/28/2018 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,33.68228,-117.87174,6068333.34254114,2195719.29194348
479,406304351,"COMPETENT CARE, INC. HOME HEALTH NURSING",60000315,Parent Facility,2900 Bristol St,Costa Mesa,92626,30,Orange,Not Applicable,,Open,7/5/2005 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,33.67663,-117.88767,6063455.50649631,2193739.3172289
480,406304385,KINDNESS CARE HOME HEALTH,60000482,Parent Facility,1220 Hemlock Way,Santa Ana,92707,30,Orange,Not Applicable,,Open,3/13/2019 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,33.70973,-117.88385,6064806.27249555,2205764.36962231
481,406304389,REMITA HEALTH,80000769,Parent Facility,3070 Bristol St,Costa Mesa,92626,30,Orange,Not Applicable,,Open,4/5/2019 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.68463,-117.88551,6064158.23310922,2196639.75565372
482,406304398,SILVERADO HOSPICE INC.,80000784,Parent Facility,6400 Oak Cyn,Irvine,92618,30,Orange,Not Applicable,,Open,12/31/2014 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.67717,-117.76799,6099864.94680063,2193384.82253106
483,406304419,BUILDING BLOCKS PEDIATRIC HOME HEALTH SERVICES,60000389,Parent Facility,120 Vantis Dr,Aliso Viejo,92656,30,Orange,Not Applicable,,Open,12/30/2019 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,33.57896,-117.7294,6111097.01390338,2157482.6279314
484,406304435,"PACIFIC POINT HCS, INC.",550000908,Parent Facility,2081 Business Center Dr,Irvine,92612,30,Orange,Not Applicable,,Open,2/27/2016 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,33.67936,-117.85621,6073040.85970089,2194583.73351906
485,406304446,"LEVEL HOME HEALTH, INC.",550001125,Parent Facility,22961 Triton Way,Laguna Hills,92653,30,Orange,Not Applicable,,Open,7/17/2009 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,33.62868,-117.73314,6110215.36343572,2175589.18062897
486,406304451,CARE PLUS HOME HEALTH,550001209,Parent Facility,22931 Triton Way,Laguna Hills,92653,30,Orange,Not Applicable,,Open,10/1/2010 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,33.62909,-117.73297,6110269.22815739,2175737.62193315
487,406304455,"HEALTHWAYS HOME HEALTH SERVICES, INC.",550001285,Parent Facility,34 Executive Park,Irvine,92614,30,Orange,Not Applicable,,Open,4/26/2012 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,33.6864383,-117.8599535,6071941.89962848,2197176.70667957
488,406304461,"UNIFIED CARE PROVIDERS, INC.",550001454,Parent Facility,6 Venture,Irvine,92618,30,Orange,Not Applicable,,Open,3/13/2013 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,33.6595216,-117.7537885,6104092.4291593,2186900.84895048
489,406304469,"PREMIER HEALTHCARE SERVICES, LLC",550001523,Parent Facility,23046 Avenida de la Carlota,Laguna Hills,92653,30,Orange,Not Applicable,,Open,1/20/2019 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,33.62741,-117.72334,6113191.66883481,2175084.80204456
490,406304473,BRIGHTSTAR CARE OF LAKE FOREST,550001632,Parent Facility,23591 El Toro Rd,Lake Forest,92630,30,Orange,Not Applicable,,Open,6/12/2015 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,33.61983,-117.70156,6119782.5808498,2172233.8425234
491,406304481,SALUS HOME HEALTH,550001073,Parent Facility,630 Roosevelt,Irvine,92620,30,Orange,Not Applicable,,Open,4/18/2019 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,33.695,-117.76707,6100239.21015972,2199868.21081097
492,406304491,SEA CREST HOSPICE,550001846,Parent Facility,3187 Red Hill Ave,Costa Mesa,92626,30,Orange,Not Applicable,,Open,6/1/2018 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.68217,-117.87185,6068299.2605883,2195679.78939781
493,406304492,"GREEN MEADOWS HOME HEALTH CARE, INC.",550001848,Parent Facility,1442 Irvine Blvd,Tustin,92780,30,Orange,Not Applicable,,Open,1/19/2012 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,33.74506,-117.80484,6089023.59053063,2218251.89254747
494,406304495,ADVANTAGE HEALTH SYSTEMS - COSTA MESA,550001885,Parent Facility,151 Kalmus Dr,Costa Mesa,92626,30,Orange,Not Applicable,,Open,3/26/2012 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,33.67269,-117.8821,6065127.44147263,2192279.20302315
495,406304496,LORIAN HEALTH,550001886,Parent Facility,92675,San Juan Capistrano,92675,30,Orange,Not Applicable,,Open,3/27/2012 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,33.50111,-117.66014,6131806.75233947,2128865.15202998
496,406304505,CARE PLUS HOSPICE,550001967,Parent Facility,22931 Triton Way,Laguna Hills,92653,30,Orange,Not Applicable,,Open,5/4/2012 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.6291155,-117.7329872,6110264.12514922,2175746.97460473
497,406304506,TEAM SELECT HOME CARE,550001966,Parent Facility,25401 Cabot Rd,Laguna Hills,92653,30,Orange,Not Applicable,,Open,5/2/2012 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,33.5937452,-117.6750259,6127729.93076871,2162631.51363097
498,406304512,ROYAL HOME HEALTH SERVICES,550002086,Parent Facility,22661 Lambert St,Lake Forest,92630,30,Orange,Not Applicable,,Open,10/8/2012 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,33.6335942,-117.7141374,6116024.31638472,2177295.45313506
499,406304518,"CARECHOICES HOSPICE AND PALLIATIVE SERVICES, INC.",550000207,Parent Facility,20 Corporate Park,Irvine,92606,30,Orange,Not Applicable,,Open,8/21/2019 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.68978,-117.83028,6080985.95109414,2198254.48733239
500,406304522,SOCAL HOSPICE AND PALLIATIVE CARE,550002172,Parent Facility,14642 Newport Ave,Tustin,92780,30,Orange,Not Applicable,,Open,5/27/2021 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.73055,-117.82902,6081593.85243739,2213082.84907982
501,406304525,OC HOSPICE,550002206,Parent Facility,13522 Newport Ave,Tustin,92780,30,Orange,Not Applicable,,Open,3/11/2013 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.74335,-117.81668,6085415.33888888,2217683.57773922
502,406304527,"SEASONS OF LIFE HOSPICE, LLC",550002192,Parent Facility,23832 Rockfield Blvd,Lake Forest,92630,30,Orange,Not Applicable,,Open,6/18/2019 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.62606,-117.7149,6115753.69881572,2174557.4084143
503,406304529,"AMPL MANAGEMENT, INC.",550002231,Parent Facility,18001 Sky Park Cir,Irvine,92614,30,Orange,Not Applicable,,Open,3/28/2017 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.68894,-117.85901,6072242.92592931,2198082.51064223
504,406304534,"CALIFORNIA MISSION HOSPICE, LLC",550002317,Parent Facility,23441 S Pointe Dr,Laguna Hills,92653,30,Orange,Not Applicable,,Open,5/9/2019 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.62607,-117.72116,6113848.32795456,2174587.87652923
505,406304544,"ARIAS HEALTH CARE, INC.",550002346,Parent Facility,1220 Hemlock Way,Santa Ana,92707,30,Orange,Not Applicable,,Open,4/14/2020 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.70937,-117.88459,6064579.19847463,2205636.91187198
506,406304545,"WEST COAST HEALTHCARE, LLC",550002542,Parent Facility,29222 Rancho Viejo Rd,San Juan Capistrano,92675,30,Orange,Not Applicable,,Open,2/19/2016 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.53894,-117.67366,6127873.5528568,2142685.25595139
507,406304550,MEMORIALCARE HOSPICE AND PALLIATIVE SERVICES,550002597,Parent Facility,24411 Health Center Dr,Laguna Hills,92653,30,Orange,Not Applicable,,Open,2/27/2014 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.60872,-117.70765,6117872.25166522,2168217.36499207
508,406304558,LOS ROBLES HEALTHCARE,550002861,Parent Facility,1720 E Garry Ave,Santa Ana,92705,30,Orange,Not Applicable,,Open,10/23/2014 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.70541,-117.85365,6073965.37261564,2204049.96032147
509,406304566,AMADA HOME HEALTH,550002954,Parent Facility,901 Calle Amanecer,San Clemente,92673,30,Orange,Not Applicable,,Open,1/20/2016 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,33.44963,-117.6083,6147364.59491138,2109924.85264032
510,406304567,ESSENCE HOSPICE,550002714,Parent Facility,32 Executive Park,Irvine,92614,30,Orange,Not Applicable,,Open,9/17/2021 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.68521,-117.86017,6071869.14616506,2196730.81157398
511,406304575,"INNOVATIVE HOSPICE CARE, INC.",550002535,Parent Facility,17772 Irvine Blvd,Tustin,92780,30,Orange,Not Applicable,,Open,12/11/2015 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.74825,-117.82196,6083837.27511589,2219490.62104115
512,406304579,SALUS HOSPICE,550002972,Parent Facility,630 Roosevelt,Irvine,92620,30,Orange,Not Applicable,,Open,2/5/2015 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.69501,-117.76707,6100239.26298113,2199871.84925514
513,406304594,"LOVE CARE HOSPICE AND PALLIATIVE SERVICES, INC.",550003069,Parent Facility,2070 Business Center Dr,Irvine,92612,30,Orange,Not Applicable,,Open,1/1/2016 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.6789,-117.85644,6072968.31752314,2194417.44251306
514,406304601,SENIOR HOSPICE,550002924,Parent Facility,23331 El Toro Rd,Lake Forest,92630,30,Orange,Not Applicable,,Open,1/1/2017 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.62371,-117.69677,6121260.26162148,2173625.30693206
515,406304605,PARENTIS HOME HEALTH,550003448,Parent Facility,24012 Calle de La Plata,Laguna Hills,92653,30,Orange,Not Applicable,,Open,3/30/2016 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,33.61012,-117.71161,6116673.80491513,2168743.62837523
516,406304609,"MISSION HOME HEALTH OF IRVINE, INC.",550003633,Parent Facility,2860 Michelle Dr,Irvine,92606,30,Orange,Not Applicable,,Open,3/4/2017 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,33.71887,-117.79849,6090812.21359381,2208693.83226731
517,406304611,ATIVA HOME HEALTH,550003238,Parent Facility,18022 Cowan,Irvine,92614,30,Orange,Not Applicable,,Open,9/10/2019 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,33.69004,-117.86437,6070618.85306197,2198507.94319031
518,406304620,"OASIS HAVEN HOSPICE, INC.",550003223,Parent Facility,260 Newport Center Dr,Newport Beach,92660,30,Orange,Not Applicable,,Open,9/10/2020 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.6127,-117.87431,6067157.18675697,2170415.36322072
519,406304756,UPWM HEALTHCARE LLC,550006061,Parent Facility,2372 Morse Ave,Irvine,92614,30,Orange,Not Applicable,,Open,2/17/2021 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.68163,-117.84912,6075210.22609705,2195376.51113297
520,406304789,CALSTRO HOSPICE ORANGE COUNTY,550005922,Parent Facility,17332 Irvine Blvd,Tustin,92780,30,Orange,Not Applicable,,Open,11/2/2021 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.74797,-117.82972,6081477.08298589,2219424.39249906
521,406304792,ETERNAL PEACE HOSPICE INC.,550006129,Parent Facility,1055 El Camino Dr,Costa Mesa,92626,30,Orange,Not Applicable,,Open,3/5/2021 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.67543,-117.90133,6059293.26875781,2193368.24972956
522,406304814,"INFINITE CARE HOSPICE, INC.",550006131,Parent Facility,2102 Business Center Dr,Irvine,92612,30,Orange,Not Applicable,,Open,3/8/2021 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.68011,-117.85518,6073358.37547006,2194851.79236615
523,406305014,SEACLIFF HOSPICE INC.,550007218,Parent Facility,1055 El Camino Dr,Costa Mesa,92626,30,Orange,Not Applicable,,Open,11/17/2021 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.67543,-117.90133,6059293.26875781,2193368.24972956
524,406331291,"DESERT HOME HEALTH CARE, INC.",550004256,Parent Facility,77810 Las Montanas Rd,Palm Desert,92211,33,Riverside,Not Applicable,,Open,3/21/2018 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,33.76727,-116.30713,6544307.43225773,2222814.62423564
525,406331414,VNA CALIFORNIA - BRANCH - PALM DESERT,250000025,Branch,42600 Cook St,Palm Desert,92211,33,Riverside,Not Applicable,,Open,7/31/1974 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,33.73923,-116.35626,6529365.55334888,2212622.6770999
526,406331433,"NINA'S HOME HEALTH CARE, INC.",550004565,Parent Facility,41800 Enterprise Cir S,Temecula,92590,33,Riverside,Not Applicable,,Open,2/25/2019 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,33.51612,-117.16731,6282082.93669464,2132649.90430298
527,406331501,NIGHTINGALE'S HOSPICE,550003792,Parent Facility,41690 Ivy St,Murrieta,92562,33,Riverside,Not Applicable,,Open,2/13/2019 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.55316,-117.20598,6270420.5866598,2146233.17864557
528,406331504,TALNA HOSPICE CARE,550003751,Parent Facility,26323 Jefferson Ave,Murrieta,92562,33,Riverside,Not Applicable,,Open,12/14/2018 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.53518,-117.17981,6278335.00357372,2139618.83557506
529,406331580,"TLC PLUS HOME HEALTH, LLC",550004607,Parent Facility,27574 Commerce Center Dr,Temecula,92590,33,Riverside,Not Applicable,,Open,3/19/2019 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,33.51318,-117.16196,6283704.16704798,2131565.85069682
530,406331594,BRIDGE HOME HEALTH,550004723,Parent Facility,38977 Sky Canyon Dr,Murrieta,92563,33,Riverside,Not Applicable,,Open,11/19/2020 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,33.55506,-117.13871,6290920.49940005,2146743.22454147
531,406331700,ANGELS HOME HEALTH LLC,550004691,Parent Facility,29970 Technology Dr,Murrieta,92563,33,Riverside,Not Applicable,,Open,4/24/2019 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,33.56047,-117.13687,6291497.79483339,2148706.95913106
532,406331804,"SONATA HOSPICE OF RIVERSIDE COUNTY, LLC",550004751,Parent Facility,28780 Single Oak Dr,Temecula,92590,33,Riverside,Not Applicable,,Open,6/19/2019 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.49945,-117.16147,6283809.84236155,2126568.75078289
533,406331825,"HIGH CARE HOSPICE, INC.",550004926,Parent Facility,74710 Highway 111,Palm Desert,92260,33,Riverside,Not Applicable,,Open,8/7/2019 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.72183,-116.36149,6527768.78193614,2206292.58739789
534,406331844,ALEF HOME HEALTH,550004940,Parent Facility,77711 Flora Rd,Palm Desert,92211,33,Riverside,Not Applicable,,Open,7/11/2019 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,33.76855,-116.30776,6544116.22201023,2223280.51864506
535,406331884,"DELTA INLAND VALLEY HOME HEALTH CARE, INC.",550004599,Parent Facility,41593 Winchester Rd,Temecula,92590,33,Riverside,Not Applicable,,Open,9/14/2019 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,33.52087,-117.16653,6282335.8600733,2134376.15117855
536,406331940,SILVERADO HOSPICE COASTAL VALLEYS,550004989,Parent Facility,27710 Jefferson Ave,Temecula,92590,33,Riverside,Not Applicable,,Open,10/11/2019 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.51254,-117.15891,6284631.75574397,2131324.86266173
537,406332179,MD CHOICE HOSPICE CARE INC.,550005190,Parent Facility,43015 Black Deer Loop,Temecula,92590,33,Riverside,Not Applicable,,Open,12/11/2019 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.51207,-117.16579,6282533.26256564,2131172.19794081
538,406332224,JWM HOSPICE CARE,550004334,Parent Facility,41593 Winchester Rd,Temecula,92590,33,Riverside,Not Applicable,,Open,6/1/2018 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.52087,-117.16653,6282335.8600733,2134376.15117855
539,406332351,"MISSION HOSPICE SERVICES OF RANCHO MIRAGE, INC.",550004153,Parent Facility,71847 Highway 111,Rancho Mirage,92270,33,Riverside,Not Applicable,,Open,2/6/2020 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.7386,-116.41201,6512416.33429463,2212415.22705548
540,406332403,DESTINY HOSPICE OF TEMECULA,550003820,Parent Facility,27919 Jefferson Ave,Temecula,92590,33,Riverside,Not Applicable,,Open,3/20/2019 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.50984,-117.15705,6285190.12831488,2130337.50308789
541,406332416,"DOCTOR'S PREFERRED HOME HEALTH CARE INC,",550005312,Parent Facility,43015 Black Deer Loop,Temecula,92590,33,Riverside,Not Applicable,,Open,12/10/2019 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,33.51202,-117.16585,6282514.81509598,2131154.16549656
542,406332915,"HOSPICE PROVIDERS OF THE DESERT, INC.",550005876,Parent Facility,74333 Highway 111,Palm Desert,92260,33,Riverside,Not Applicable,,Open,11/26/2020 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.72091,-116.36802,6525782.78492388,2205959.99127831
543,406333664,"VESTA HOSPICE, INC.",550002638,Parent Facility,41689 Enterprise Cir N,Temecula,92590,33,Riverside,Not Applicable,,Open,7/28/2021 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.51992,-117.16987,6281314.89197089,2134039.44778372
544,406333746,INFINITY HOSPICE AND PALLIATIVE CARE INC.,550006023,Parent Facility,43020 Black Deer Loop,Temecula,92590,33,Riverside,Not Applicable,,Open,1/14/2021 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.5116,-117.16574,6282547.00039905,2131001.04998915
545,406333773,PEACEFUL HEART HOSPICE,550001417,Parent Facility,41870 Kalmia St,Murrieta,92562,33,Riverside,Not Applicable,,Open,5/30/2021 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.55718,-117.21479,6267750.13596398,2147720.62612998
546,406333875,"PREVENTATIVE CARE HOSPICE, INC.",550007364,Parent Facility,74854 Velie Way,Palm Desert,92260,33,Riverside,Not Applicable,,Open,12/4/2021 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.74313,-116.35826,6528758.99583498,2214042.49217364
547,406333924,CARING & HELPING HEARTS HOSPICE,550007239,Parent Facility,41865 Boardwalk,Palm Desert,92211,33,Riverside,Not Applicable,,Open,11/12/2021 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.74662,-116.35545,6529614.52561997,2215311.61102648
548,406333988,"TRANQUILITY SANDS HOSPICE, INC.",550006391,Parent Facility,74333 Highway 111,Palm Desert,92260,33,Riverside,Not Applicable,,Open,6/3/2021 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.72086,-116.36802,6525782.76425463,2205941.79676089
549,406334053,SOUTHERN CALIFORNIA HOME HEALTH AND HOSPICE,250000409,Parent Facility,730 Magnolia Ave,Corona,92879,33,Riverside,Not Applicable,,Open,9/13/1990 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,33.85903,-117.55405,6165774.10894531,2258677.33958356
550,406334554,KINDRED HOSPICE,80000724,Parent Facility,36947 Cook St,Palm Desert,92211,33,Riverside,Not Applicable,,Open,8/12/2014 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.77937,-116.35587,6529498.9503918,2227229.3703274
551,406334584,HEMET HOME HEALTH CARE,550000431,Parent Facility,233 S Carmalita St,Hemet,92543,33,Riverside,Not Applicable,,Open,5/15/2014 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,33.74472,-116.9695,6342946.4612928,2215358.66145732
552,406334590,"HOPE HOSPICE & HEALTHCARE, INC.",550000504,Parent Facility,29826 Haun Rd,Sun City,92586,33,Riverside,Not Applicable,,Open,5/21/2011 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.68739,-117.17485,6280337.6711563,2194989.77240515
553,406334609,HOSPICE OF THE VALLEYS,80000733,Parent Facility,25240 Hancock Ave,Murrieta,92562,33,Riverside,Not Applicable,,Open,6/17/2008 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.56228,-117.1831,6277420.73637338,2149488.46445781
554,406334610,"MAXIM HEALTHCARE SERVICES, INC.",250000766,Parent Facility,92591,Temecula,92591,33,Riverside,Not Applicable,,Open,11/3/2007 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,33.52802,-117.14764,6288115.29306822,2136927.67560306
555,406334614,"ABLE HOSPICE, INC.",550003618,Parent Facility,41990 Cook St,Palm Desert,92211,33,Riverside,Not Applicable,,Open,3/30/2021 12:00:00 AM,Home Health Agency/Hospice,Hospice,33.74837,-116.35537,6529639.48849656,2215948.40338807
556,406334617,BRIGHTSTAR CARE OF CENTRAL WESTERN RIVERSIDE COUNTY,550001142,Parent Facility,29737 New Hub Dr,Menifee,92586,33,Riverside,Not Applicable,,Open,9/17/2009 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,33.68798,-117.177191,6279627.48392838,2195210.78311798
557,406334624,"PREMIER HEALTHCARE SERVICES, LLC",550001397,Parent Facility,1 Better World Cir,Temecula,92590,33,Riverside,Not Applicable,,Open,3/1/2012 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,33.4949277,-117.1587971,6284610.30926456,2124916.15828755
558,406334630,CROWN HOME HEALTH CORPORATION,550001597,Parent Facility,1411 Rimpau Ave,Corona,92879,33,Riverside,Not Applicable,,Open,6/1/2011 12:00:00 AM,Home Health Agency/Hospice,Home Health Agency,33.86587,-117.54595,6168263.99602589,2261135.62075622
